,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Density Value (g / ml),Density Uncertainty (g / ml),Source,Component 2,Role 2,Mole Fraction 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol)
158185,fbf694a431844530a697e608249df2f3,308.15,101.325,Liquid,2,CS(C)=O,Solvent,0.8653,1.0696400000000004,0.000165,10.1021/je0501991,OCCc1ccccc1,Solvent,0.1347,,
158240,32c15df89b7e43b3a5883fab8548f0e7,308.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.8348,0.7107000000000002,0.000165,10.1016/j.fluid.2015.05.031,CCCCOC=O,Solvent,0.1652,,
158260,5503b4f4189949af8bfcc57eddd7737f,298.15,101.0,Liquid,2,CCO,Solvent,0.4011,0.8798900000000002,0.000165,10.1016/j.jct.2007.05.004,O,Solvent,0.5989,,
158269,2ccd5ea20dfd42018dc81c21ed2b38e8,303.15,101.0,Liquid,2,CCO,Solvent,0.4011,0.8756300000000002,0.000165,10.1016/j.jct.2007.05.004,O,Solvent,0.5989,,
158274,3093c3523e9b451daf3d41f9b3acd964,293.15,101.0,Liquid,2,CCO,Solvent,0.2961,0.8770700000000002,0.000165,10.1016/j.jct.2007.05.004,CCOC(C)=O,Solvent,0.7039,,
158288,05cd7e3d599349b59b1b53e498861b2e,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.8376,0.7077800000000002,0.000165,10.1016/j.fluid.2015.05.031,CCCOC=O,Solvent,0.1624,,
158299,d2ada134a196428c8a1578aee0dd8ee1,293.15,101.0,Liquid,2,CCO,Solvent,0.4011,0.8840700000000002,0.000165,10.1016/j.jct.2007.05.004,O,Solvent,0.5989,,
158305,d06f832fd67442e091b85f36bf5e9c85,313.15,101.0,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.2001,0.9010910000000002,0.000165,10.1021/je100100n,CO,Solvent,0.7999,,
158332,03c62173cc214b8aa743bfdd6ff3e11b,308.15,101.325,Liquid,2,CS(C)=O,Solvent,0.7707,1.0603300000000002,0.000165,10.1021/je0501991,OCCc1ccccc1,Solvent,0.2293,,
158337,cd83b4efb8814e3ab4109127404ca5aa,308.15,101.325,Liquid,2,CS(C)=O,Solvent,0.8346,1.0665000000000002,0.000165,10.1021/je0501991,OCCc1ccccc1,Solvent,0.1654,,
158339,08d6a37e0970436b8add6e5abd220942,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.8276,0.7328100000000001,0.000165,10.1016/j.fluid.2015.05.031,CCOC=O,Solvent,0.1724,,
158345,36827516dc974ff19ad2b0942352d5c9,313.15,101.0,Liquid,2,CCCCCO,Solvent,0.6502,0.8963470000000002,0.000165,10.1021/je100100n,CCOC(=O)CC(=O)OCC,Solvent,0.3498,,
158361,e392f96903eb4af9bad5ad1c7fec77c0,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.8361,0.7018500000000002,0.000165,10.1016/j.fluid.2015.05.031,CCCOC=O,Solvent,0.1639,,
158362,86e3365e8b0e4096bf246fb55ae08349,303.15,101.0,Liquid,2,CCO,Solvent,0.1958,0.8735700000000003,0.000165,10.1016/j.jct.2007.05.004,CCOC(C)=O,Solvent,0.8042,,
158364,32141b256da44bb391a15414cca68e30,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.8319,0.7292900000000001,0.000165,10.1016/j.fluid.2015.05.031,CCCOC=O,Solvent,0.1681,,
158380,326f8825ca6c44ba8cd7edeb3103c6a2,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.841,0.7041400000000001,0.000165,10.1016/j.fluid.2015.05.031,CCCCOC=O,Solvent,0.159,,
158383,549214412bd14e4e837f139abbe8e40a,308.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.8356,0.7206300000000002,0.000165,10.1016/j.fluid.2015.05.031,CCCOC=O,Solvent,0.1644,,
158394,98217248276541eba3c9e6a0f7674d55,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.4081,1.0036700000000005,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.5919,,
158397,1d454b8b89cf42c0961fa6e32bd753b6,308.15,101.0,Liquid,2,CCCCCCC,Solvent,0.8317,0.6934300000000001,0.000165,10.1016/j.fluid.2015.05.031,CCCOC=O,Solvent,0.1683,,
158407,4ae966765c2642f689f40a6aae936499,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.8295,0.7352700000000002,0.000165,10.1016/j.fluid.2015.05.031,CCCOC=O,Solvent,0.1705,,
158408,c9028e05876944f084eebcfbd4e16981,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.6866,1.1129400000000005,0.000165,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.3134,,
158410,4200dde8f22d434a9cc5d88ce4dda1c9,308.15,101.0,Liquid,2,CCCCCCC,Solvent,0.8355,0.6961500000000002,0.000165,10.1016/j.fluid.2015.05.031,CCCCOC=O,Solvent,0.1645,,
158418,66d5496bf79f496ea8981e1f5d1fceea,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2323,1.11031,0.000165,10.1016/j.jct.2009.05.006,CCCCOC=O,Solvent,0.7677,,
158431,8390c4d19eca49e79189d8077e03ea0d,308.15,100.5,Liquid,2,CCO,Solvent,0.35,0.9657700000000002,0.000165,10.1021/je050402s,CCOC(=O)CC(C)=O,Solvent,0.65,,
158436,f0e513e6abd848de86a7d49c0d664822,308.15,100.5,Liquid,2,CCO,Solvent,0.65,0.9039900000000002,0.000165,10.1021/je050402s,CCOC(=O)CC(C)=O,Solvent,0.35,,
158452,c6ca918073244fd8867d6706a496b347,298.15,100.5,Liquid,2,CCO,Solvent,0.3,0.9841700000000002,0.000165,10.1021/je050402s,CCOC(=O)CC(C)=O,Solvent,0.7,,
158476,efdd1e36bb2349918ad9ed386e51cf3a,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.8347,0.7044800000000002,0.000165,10.1016/j.fluid.2015.05.031,CCOC=O,Solvent,0.1653,,
158484,6cb4661bbb3c4d73919747a2ce6cde68,298.15,101.0,Liquid,2,COC=O,Solvent,0.878,1.0015900000000002,0.000165,10.1016/j.jct.2006.10.008,ClCCCCl,Solvent,0.122,,
158495,127bf243d8704a90a6b7e29ac8528198,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.558,1.0052100000000004,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.442,,
158550,78804352a4514564b0133d3e53ad347d,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.6204,1.0019300000000002,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCl,Solvent,0.3796,,
158585,63a899e6382047c3ad33a0ab78b5ce83,298.15,101.0,Liquid,2,COC=O,Solvent,0.8479,0.9913600000000002,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.1521,,
158588,ccd9e104ce024547b156042303bb4dea,298.15,101.0,Liquid,2,COC=O,Solvent,0.7696,1.0021600000000002,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.2304,,
158598,8e6a2d1b65ee4ea5a89e67b3f9a2919a,298.15,101.0,Liquid,2,COC=O,Solvent,0.811,0.9966000000000004,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.189,,
158648,92a56345545b40ba87fbe51cb0512d9a,303.15,101.3,Liquid,2,CC(=O)O,Solvent,0.2944,0.9194900000000004,0.000165,10.1021/je0342825,CCOC(C)=O,Solvent,0.7056,,
158672,670bc1ce37c24c87be08782235dd9c45,293.15,101.3,Liquid,2,CC(=O)O,Solvent,0.3968,0.9436800000000002,0.000165,10.1021/je0342825,CCOC(C)=O,Solvent,0.6032,,
158700,b53f56d697a544e1ac5f6576dbc41cc1,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.6456,1.0033600000000005,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCl,Solvent,0.3544,,
158715,66c25f6fdee445ec8800791f67373dfb,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.698,0.9936100000000002,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCl,Solvent,0.302,,
158740,9c9ab4489fba4d30b068d111ebca78c4,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.1,0.7571100000000002,0.000165,10.1021/je900496t,CCCCOCCCC,Solvent,0.9,,
158743,cb08ed330d6949ff8003c144626c85d4,313.15,101.325,Liquid,2,CS(C)=O,Solvent,0.8798,1.0431600000000003,0.000165,10.1016/j.jct.2004.07.024,Cc1ccccc1,Solvent,0.1202,,
158762,7b7e26bc98244e78bf104f7a284bf8c0,298.15,101.0,Liquid,2,COC=O,Solvent,0.8711,0.9939200000000002,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCl,Solvent,0.1289,,
158763,e077ceaaf7a44354b45205cd8b8eca01,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.9333,0.8905300000000002,0.000165,10.1016/j.jct.2008.10.007,ClCCCCCl,Solvent,0.0667,,
158810,3384b7ba155d4e4fbbcc09650ba23abe,293.15,101.0,Liquid,2,CC#N,Solvent,0.7,0.7924200000000001,0.000165,10.1021/je050519g,CCCCCO,Solvent,0.3,,
158824,b1b0fb9949cb4a789a65895540492ac6,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.1013,0.9039,0.000165,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.8987,,
158846,0ef37def83dc46c9b3fef3cdbbf28d03,291.15,101.32,Liquid,2,CCCCCCC,Solvent,0.4874,0.7681700000000001,0.000165,10.1021/je100832h,CCOC(C)=O,Solvent,0.5126,,
158857,63240f577ac44da89e5093f3839b2ba4,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.6459,1.0038500000000004,0.000165,10.1016/j.jct.2006.10.008,ClCCCCl,Solvent,0.3541,,
158865,f338f4c60a884d50ab71f1bac7d1cabf,293.15,101.325,Liquid,2,CS(C)=O,Solvent,0.9311,1.07787,0.000165,10.1016/j.jct.2004.07.024,Cc1ccccc1,Solvent,0.0689,,
158867,9cd997bb1b464d27899303b553594aa0,298.15,101.0,Liquid,2,COC=O,Solvent,0.8535,1.0033600000000005,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCl,Solvent,0.1465,,
158875,a238b6e5220a44d18290b03f5848e259,298.15,101.32,Liquid,2,CCCCCCC,Solvent,0.5089,0.7568000000000001,0.000165,10.1021/je100832h,CCOC(C)=O,Solvent,0.4911,,
158931,2a93969747ba4acbbb3171b2d9cba899,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.6159,0.9970600000000002,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.3841,,
158951,2dba23a992774013b76fe4e3a55058f1,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.098,0.8975100000000003,0.000165,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.902,,
158957,1773ea15b9a44d10b7d15be4d29f2216,303.15,101.325,Liquid,2,CCc1ccccc1,Solvent,0.3956,0.9690000000000002,0.000165,10.1016/j.jct.2004.07.024,CS(C)=O,Solvent,0.6044,,
158958,2981eafdb58a4b6799ee3bd81ed20290,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.0989,0.9035900000000002,0.000165,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.9011,,
158964,6d9972c56cdd441595e8c1d07ea360b7,298.15,101.0,Liquid,2,COC=O,Solvent,0.9043,0.9986000000000004,0.000165,10.1016/j.jct.2006.10.008,ClCCCl,Solvent,0.0957,,
158991,e83ed2fb4595477498f6b53c745d1798,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.1015,0.9049800000000002,0.000165,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.8985,,
159017,11f8abb5379e49f8ad21003bc9a91e87,298.15,101.0,Liquid,2,COC=O,Solvent,0.8907,0.9947000000000004,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCl,Solvent,0.1093,,
159024,d4fdcb049ca64fc39659e2847e5c386b,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.934,0.8983500000000002,0.000165,10.1016/j.jct.2008.10.007,ClCCCCl,Solvent,0.066,,
159039,511629a8a77449ff83d8c0298c277df6,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.5747,0.9900600000000002,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.4253,,
159046,c002553c7dd84295b7031649c56893ab,298.15,101.0,Liquid,2,CCO,Solvent,0.2914,0.8710100000000002,0.000165,10.1016/j.tca.2014.03.038,CN(C)CCO,Solvent,0.7086,,
159098,c140fb48c2fa4375a48fad484f2d34f1,298.15,101.0,Liquid,2,CCO,Solvent,0.30082,0.9045300000000002,0.000165,10.1021/je060335h,O,Solvent,0.69918,,
159099,c21df13825f749ac897e62e2374410bc,313.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.06,0.9718300000000004,0.000165,10.1016/j.jct.2007.05.009,O,Solvent,0.94,,
159100,900c80d613174847a6572f35c21132f5,313.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.08,0.9649900000000002,0.000165,10.1016/j.jct.2007.05.009,O,Solvent,0.92,,
159108,9d3d93fa612d41778290e5da42b9c2cb,298.15,101.0,Liquid,2,CCO,Solvent,0.28096,0.9099000000000002,0.000165,10.1021/je060335h,O,Solvent,0.71904,,
159120,3446c8694aab4d899d9f3fe3981314bc,298.15,101.325,Liquid,2,CCCCCCC,Solvent,0.8794,0.6899600000000002,0.000165,10.1021/je030117d,COC=O,Solvent,0.1206,,
159173,0fa9c78706684400a11d2358aea86584,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.8345,0.7197800000000002,0.000165,10.1016/j.fluid.2015.05.031,CCOC=O,Solvent,0.1655,,
159218,f255de6155fe48b79b2e6de74411babf,308.15,101.325,Liquid,2,CS(C)=O,Solvent,0.9388,1.0813,0.000165,10.1021/je0501991,OCc1ccccc1,Solvent,0.0612,,
159219,f20a3b661b064012921575aee9559a59,308.15,101.325,Liquid,2,CS(C)=O,Solvent,0.8745,1.07757,0.000165,10.1021/je0501991,OCc1ccccc1,Solvent,0.1255,,
159222,b4c5c2b5d1eb4ce2a1544e5525ba9aab,298.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.9003,0.7312800000000002,0.000165,10.1016/j.fluid.2008.06.019,Cc1ccccc1,Solvent,0.0997,,
159228,54e840bb142d48819dd9de00fa616d2b,298.15,101.0,Liquid,2,CN(C)CCO,Solvent,0.607,0.8731300000000002,0.000165,10.1016/j.tca.2014.03.038,CO,Solvent,0.393,,
159239,a911f216f4ed4d5a82f7abf2c4844c55,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7433,0.9978700000000004,0.000165,10.1016/j.jct.2006.10.008,ClCCCCl,Solvent,0.2567,,
159240,86c6d997b14d49c5ab9e71980b037fb3,298.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.16,0.9550400000000002,0.000165,10.1016/j.jct.2007.05.009,O,Solvent,0.84,,
159245,f2f2cc62f5b846d79da0fa2ed2e96c91,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.6024,0.9961100000000004,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCCl,Solvent,0.3976,,
159276,4af19a76d4f0431fa2e0c82ee732f308,308.15,101.0,Liquid,2,COc1ccccc1,Solvent,0.4911,1.0069400000000004,0.000165,10.1021/je050085p,OCc1ccccc1,Solvent,0.5089,,
159281,3948cead9e444f909c2325954769c618,298.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.9498,0.7251900000000002,0.000165,10.1016/j.fluid.2008.06.019,Cc1ccccc1,Solvent,0.0502,,
159283,bf56a6ea3fcf4a0491842df06b3629d2,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7211,0.9967000000000004,0.000165,10.1016/j.jct.2006.10.008,ClCCCCCl,Solvent,0.2789,,
159289,75048b96fd8b4860b0bea4101ae474c8,293.15,101.0,Liquid,2,CCO,Solvent,0.30082,0.9085200000000002,0.000165,10.1021/je060335h,O,Solvent,0.69918,,
159339,ca3e683337ae404fa37b911ba862c02c,298.15,101.0,Liquid,2,CCO,Solvent,0.9,0.8015000000000002,0.000165,10.1021/je600565m,CCOC(C)=O,Solvent,0.1,,
159375,4018ddab6c464570ae22830fa1edfcb6,303.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.12,0.9606600000000002,0.000165,10.1016/j.jct.2007.05.009,O,Solvent,0.88,,
159382,9ba8a1797c0b488eb89379a444601084,293.14,101.0,Liquid,2,O,Solvent,0.394688,1.0954010000000003,0.0001655,10.1016/j.tca.2012.01.007,OCCNCCO,Solvent,0.605312,,
159393,b719b9802d72417c94e06872504891b9,303.15,100.0,Liquid,2,CCCCCCC,Solvent,0.5487,0.7913560000000002,0.0001655,10.1021/je400134d,CNc1ccccc1,Solvent,0.4513,,
159404,331d985a8ce149d68f7944eb8b0febf9,293.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.4907,0.9120220000000002,0.000166,10.1021/je100472t,CNc1ccccc1,Solvent,0.5093,,
159458,56c8211a62a34e77851af4cd94a04f98,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.0832,0.9350040000000004,0.0001675,10.1016/j.tca.2011.02.002,Cc1ccncc1,Solvent,0.9168,,
159463,276ad2dabf09465b8808baa9af341519,303.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.0832,0.9397730000000004,0.000168,10.1016/j.tca.2011.02.002,Cc1ccncc1,Solvent,0.9168,,
159465,0e3c35bcf6a04506b8c9dbf32d6134f2,303.15,101.0,Liquid,2,O,Solvent,0.500628,1.0872550000000003,0.000168,10.1016/j.tca.2012.01.007,OCCNCCO,Solvent,0.499372,,
159470,2745ad2af8024c56ba690075a20efe64,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.0832,0.9445770000000002,0.000168,10.1016/j.tca.2011.02.002,Cc1ccncc1,Solvent,0.9168,,
159476,10b2544662d94e7ab226f51a30440fd7,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7571,0.9769090000000002,0.0001685,10.1016/j.jct.2010.12.028,Cc1ccccn1,Solvent,0.2429,,
159489,a71b2845533c424083a430fff12f6188,298.15,100.0,Liquid,2,CCCCCCC,Solvent,0.5441,0.7967650000000002,0.0001685,10.1021/je400134d,CNc1ccccc1,Solvent,0.4559,,
159490,8265cc8f61f143a99c439bf1688c2614,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.6499,0.8914250000000001,0.0001685,10.1021/je900874z,Nc1ccccc1,Solvent,0.3501,,
159499,a5e0ec5a4aa64401b12680d0234cbfb5,293.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.5522,0.8680110000000002,0.000169,10.1021/je400134d,CNc1ccccc1,Solvent,0.4478,,
159501,80d55209e2dd46cfbe3110d19ed0227c,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7571,0.9854410000000002,0.000169,10.1016/j.jct.2010.12.028,Cc1ccccn1,Solvent,0.2429,,
159504,788a53f5c4624ec38537f8b225283a5c,303.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7571,0.9812190000000004,0.000169,10.1016/j.jct.2010.12.028,Cc1ccccn1,Solvent,0.2429,,
159513,465780b69b254b8585f747a6b3960c28,293.15,100.0,Liquid,2,CCCCCCC,Solvent,0.5515,0.7988790000000002,0.000169,10.1021/je400134d,CNc1ccccc1,Solvent,0.4485,,
159520,d951d96ec0f9443ca693cf4f9f87726a,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.5521,0.8637650000000002,0.0001695,10.1021/je400134d,CNc1ccccc1,Solvent,0.4479,,
159565,3d33f10e052740439698756c41425c6c,298.15,101.0,Liquid,2,COC=O,Solvent,0.9302,0.9851000000000004,0.00017,10.1016/j.jct.2006.10.008,ClCCCCCl,Solvent,0.0698,,
159589,e55aff940009471aa92514a34d74dfa1,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.5278,0.9837700000000004,0.00017,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.4722,,
159600,28b5340f3123469097113cb033aa3f40,298.15,101.3,Liquid,2,C1CCOC1,Solvent,0.4986,1.1030700000000002,0.00017,10.1021/je034076x,OCC(F)(F)F,Solvent,0.5014,,
159655,0e17f0d8a15a4d7fad2837d23b776cc5,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.3473,1.1284000000000003,0.00017,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.6527,,
159662,d1c48cbdbd954506ab84f7c624b4bebb,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7044,0.9883500000000004,0.00017,10.1016/j.jct.2006.10.008,ClCCCCl,Solvent,0.2956,,
159693,3c7d72d34395487fab9f6ebcc3122b94,298.15,101.325,Liquid,2,CCOC(C)=O,Solvent,0.5997,1.0166400000000002,0.00017,10.1007/s10765-005-5570-x,ClCCCl,Solvent,0.4003,,
159694,79205a7eb7f0426e85e582c5564beb70,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2262,1.1188900000000004,0.00017,10.1016/j.jct.2009.05.006,CCCCOC=O,Solvent,0.7738,,
159695,7ea647d2065f4d32bf3b6a6577b846a1,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.6808,0.9881300000000002,0.00017,10.1016/j.jct.2006.10.008,ClCCCCCl,Solvent,0.3192,,
159748,67c4b0c141ec47dd87249df56db69ff0,298.15,101.0,Liquid,2,COC=O,Solvent,0.9206,0.9898100000000002,0.00017,10.1016/j.jct.2006.10.008,ClCCCCl,Solvent,0.0794,,
159757,cf3b27f4db6447afab4bbd192c69203c,298.15,101.3,Liquid,2,CC(=O)O,Solvent,0.3968,0.9377400000000002,0.00017,10.1021/je0342825,CCOC(C)=O,Solvent,0.6032,,
159783,6e4d1fefc7a9450cbc5f4c95b21122e9,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4409,0.7033100000000001,0.00017,10.1016/j.tca.2005.08.007,CCCCCC,Solvent,0.5591,,
159785,af5ab40bd5cd4a16a47afd2365c0372b,293.15,101.0,Liquid,2,CCO,Solvent,0.3947,0.8680900000000003,0.00017,10.1016/j.jct.2007.05.004,CCOC(C)=O,Solvent,0.6053,,
159824,16d153620d3949218b1859a687c85205,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.4446,1.0110000000000003,0.00017,10.1016/j.jct.2006.10.008,ClCCCCCCl,Solvent,0.5554,,
159839,16d4ca8863b34951b965c238f1daac74,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.6568,0.9855700000000004,0.00017,10.1016/j.jct.2006.10.008,ClCCCCCCl,Solvent,0.3432,,
159844,506988655c5641b3b02cf28b4a0cb55d,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.5386,1.0080600000000002,0.00017,10.1016/j.jct.2006.10.008,ClCCCCCCl,Solvent,0.4614,,
159888,33fa2a61b8fe4915975e7f34504b1fdb,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.67,0.9889100000000002,0.00017,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.33,,
160018,30ed5f4b6715456bbbfb79213dd5a75b,308.15,101.325,Liquid,2,CS(C)=O,Solvent,0.7102,1.0549500000000005,0.00017,10.1021/je0501991,OCCc1ccccc1,Solvent,0.2898,,
160048,aa2342ac014a4496b235feded6bf4179,298.15,100.5,Liquid,2,CCO,Solvent,0.75,0.8856300000000003,0.00017,10.1021/je050402s,CCOC(=O)CC(C)=O,Solvent,0.25,,
160058,c961aa1b285a45f4a6b3ca8621052955,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.5445,1.0095900000000002,0.00017,10.1016/j.jct.2006.10.008,ClCCCCl,Solvent,0.4555,,
160060,c8c6e60582724194942cbae5dba64890,313.15,101.3,Liquid,2,C1CCOC1,Solvent,0.4972,1.0825600000000002,0.00017,10.1021/je034076x,OCC(F)(F)F,Solvent,0.5028,,
160077,296a8116e06f457595f67a4ce80f3408,298.15,101.0,Liquid,2,CCO,Solvent,0.9002,0.7976000000000002,0.00017,10.1021/je600565m,O,Solvent,0.0998,,
160095,1d0e869f1d4b4d28b01a7118fbc4d76c,298.15,100.5,Liquid,2,CCO,Solvent,0.25,0.9917100000000004,0.00017,10.1021/je050402s,CCOC(=O)CC(C)=O,Solvent,0.75,,
160098,a936fefd47c7410bb3255023c40a545e,308.15,100.5,Liquid,2,CCO,Solvent,0.7,0.8905700000000003,0.00017,10.1021/je050402s,CCOC(=O)CC(C)=O,Solvent,0.3,,
160099,d9aa2d5c62c94b0c92246be58d611c7c,308.15,100.5,Liquid,2,CCO,Solvent,0.3,0.9737900000000002,0.00017,10.1021/je050402s,CCOC(=O)CC(C)=O,Solvent,0.7,,
160107,da5670768a2848dc89d8fde7c9b51977,298.15,101.0,Liquid,2,CCO,Solvent,0.32138,0.8990500000000001,0.00017,10.1021/je060335h,O,Solvent,0.67862,,
160140,7655060e874d4e8eba2237398fc08fcc,293.15,101.0,Liquid,2,CCO,Solvent,0.32138,0.9031400000000002,0.00017,10.1021/je060335h,O,Solvent,0.67862,,
160141,8603aaca05f64420adc7e64e1c8c2630,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.6683,1.0086700000000002,0.00017,10.1016/j.jct.2006.10.008,ClCCCCCl,Solvent,0.3317,,
160142,700009bbe4354952897888fe6d545c0b,293.15,101.0,Liquid,2,CCO,Solvent,0.34218,0.8978800000000002,0.00017,10.1021/je060335h,O,Solvent,0.65782,,
160209,7074f472137f44389424ecb1e35faf55,313.15,101.0,Liquid,2,NCCNCCO,Solvent,0.3997,1.0370100000000002,0.00017,10.1021/je060032n,O,Solvent,0.6003,,
160218,0a884c43b1914a2a9524463d327157d9,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.5192,1.0703800000000003,0.00017,10.1021/je025655p,OCC(F)(F)F,Solvent,0.4808,,
160219,76ab96abbb1c45aeb02220ad46c6e147,298.15,101.0,Liquid,2,COC=O,Solvent,0.7244,1.0077100000000003,0.00017,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.2756,,
160222,e873104b506b45ffa94a75c265b3d889,298.15,101.325,Liquid,2,CCOC(C)=O,Solvent,0.5982,1.0163800000000005,0.00017,10.1016/j.jct.2005.03.020,ClCCCl,Solvent,0.4018,,
160225,66e80fb652a94c0c9160b2898db3a2a1,313.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.7035,0.9758800000000002,0.00017,10.1016/j.jct.2006.05.006,c1ccccc1,Solvent,0.2965,,
160229,149d1119f96f44089f14c2531cbdd413,298.15,101.0,Liquid,2,COC=O,Solvent,0.8838,0.9860300000000002,0.00017,10.1016/j.jct.2006.10.008,ClCCCCCCCl,Solvent,0.1162,,
160248,2564e1d363784cefa675a9f289cfcb50,293.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.2,0.95106,0.00017,10.1016/j.jct.2007.05.009,O,Solvent,0.8,,
160260,dd052001431d4963aa8168f0562c1914,303.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.16,0.9510700000000004,0.00017,10.1016/j.jct.2007.05.009,O,Solvent,0.84,,
160261,e63965f0949a4c808d3aa8cbd3120ff8,303.15,101.0,Liquid,2,NCCNCCO,Solvent,0.3997,1.0445000000000002,0.00017,10.1021/je060032n,O,Solvent,0.6003,,
160269,751fe36de6924dd98922f08196914c34,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7967,0.9835600000000002,0.00017,10.1016/j.jct.2006.10.008,ClCCCCl,Solvent,0.2033,,
